step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,nameOrig,nameDest,isFraud
352.0,244121.2830975934,0.0,0.0,1926254.8602962631,9087762.834094446,PAYMENT,C6037284720,M4251620086,0
203.0,13075.298567216456,0.0,0.0,0.0,0.0,DEBIT,C9690386783,M7481653190,0
202.0,16604.319299789848,0.0,7286.431949786895,0.0,0.0,PAYMENT,C3280451522,M131627620,0
282.0,384096.66571920976,0.0,0.0,334172.3207740545,3093913.1675672447,DEBIT,C5917097240,M5705537827,0
38.0,1611.5948207468386,0.0,33895.4439297195,0.0,0.0,PAYMENT,C1918780625,M6219415868,0
180.0,26080.495615766205,0.0,0.0,0.0,0.0,TRANSFER,C812150994,M5699575956,0
20.0,277687.96082508465,0.0,0.0,0.0,0.0,PAYMENT,C7436847217,M3337895886,0
475.0,1858265.2099487148,343459.9770110069,0.0,0.0,155422.39088623098,TRANSFER,C3197464305,M6381134131,1
231.0,15417.124090533682,7289587.517319835,0.0,0.0,0.0,CASH_OUT,C2998156963,M6384384356,0
155.0,182056.43515157007,0.0,0.0,166741803.87,167949251.1197356,DEBIT,C4311055667,M1746169186,0
132.0,11325.82657045444,0.0,0.0,0.0,0.0,TRANSFER,C6470612668,M6523814248,0
132.0,26546.574727174186,45456.93916340388,7542437.358255066,0.0,0.0,DEBIT,C9198473028,M1720193453,0
283.0,9193.854251740056,14035.75017612063,9068065.626316294,0.0,0.0,PAYMENT,C4534203321,M1908958938,0
376.0,208518.2759757812,0.0,0.0,0.0,1825564.7743575869,CASH_OUT,C5894472977,M9429355888,0
207.0,276105.4417421323,143058.659245169,0.0,0.0,0.0,CASH_OUT,C1624410601,M1168559736,1
307.0,8269.188548357432,0.0,0.0,0.0,0.0,PAYMENT,C9393234129,M2920264365,0
373.0,73175.49638002552,0.0,0.0,1116556.921026512,0.0,PAYMENT,C2170595035,M5106104880,0
258.0,112761.65685215377,2317997.6684037647,173380.50399196762,3206640.68855259,118098.31389102977,PAYMENT,C8263819111,M6433710678,0
353.0,71760.10727985979,0.0,21887309.577119336,0.0,0.0,PAYMENT,C3386331492,M9594127306,0
211.0,5422.01492265718,195035.19719860973,0.0,0.0,0.0,PAYMENT,C5746489154,M1762263603,0
186.0,1025584.1715603229,0.0,0.0,425512.7530369948,34347060.92906323,CASH_OUT,C7714068444,M6585505064,0
407.0,229848.62106285544,6080972.361042847,0.0,674630.4156785132,4009540.1231457205,CASH_OUT,C4458957816,M5904376043,0
135.0,62132.71047417811,1776.2237954118937,0.0,228909.53380810135,0.0,DEBIT,C7248136822,M1494647558,0
134.0,27399.593005159204,0.0,0.0,0.0,0.0,CASH_OUT,C6411234466,M6649446351,0
215.0,1230701.4078697239,880903.1311565761,0.0,0.0,0.0,CASH_OUT,C5175174977,M1331557270,1
159.0,197214.92215926238,642175.7933644886,0.0,0.0,0.0,TRANSFER,C5275428612,M3819421226,0
262.0,29097.799236102263,0.0,0.0,0.0,404183.2248813666,DEBIT,C1835921258,M3107295895,0
40.0,16385.372445100857,10355.99961885078,0.0,0.0,0.0,TRANSFER,C1482817357,M1415184734,0
362.0,1391078.1370303656,3565202.916306248,0.0,0.0,3986852.588289879,TRANSFER,C699231040,M7259065180,1
351.0,1577.3101133652954,0.0,0.0,0.0,0.0,PAYMENT,C1347165236,M5779330997,0
162.0,1511986.2650914914,906797.5907300843,0.0,0.0,0.0,TRANSFER,C2022099460,M7202347888,1
576.0,1567826.9438974364,798238.622923113,0.0,0.0,0.0,TRANSFER,C3503394108,M8667528217,1
348.0,15415.28857884278,20015.912551777146,0.0,0.0,0.0,CASH_OUT,C6909689475,M628893625,0
9.0,132180.15719020893,0.0,0.0,3534592.1887458335,9512063.834935112,CASH_IN,C7189055971,M8340500003,0
236.0,8945977.016667621,1576114.7678513268,0.0,0.0,0.0,TRANSFER,C1432767859,M1109280850,1
206.0,87998.98418346235,0.0,0.0,0.0,0.0,PAYMENT,C6715007483,M8709244147,0
20.0,14754.687266460081,0.0,0.0,0.0,0.0,PAYMENT,C5221003346,M7535588889,0
141.0,3234639.4474349306,1509206.3643114597,0.0,0.0,0.0,CASH_OUT,C4819505857,M2722754082,1
41.0,2236.633207100953,0.0,0.0,0.0,0.0,CASH_OUT,C7702041001,M442334064,0
376.0,166578.769307674,0.0,0.0,265326.1792855496,285846.883414138,PAYMENT,C5178907489,M7423796232,0
154.0,127218.86627748131,0.0,0.0,121372.9411981439,0.0,PAYMENT,C1212239417,M7699233571,0
617.0,64338.02306431198,179216.67381088165,0.0,0.0,0.0,CASH_OUT,C3098542097,M4275218363,1
44.0,2222.9992480612173,0.0,0.0,0.0,0.0,TRANSFER,C3999033085,M9000513533,0
510.0,25614.695964726347,89844.7664132618,0.0,0.0,0.0,TRANSFER,C4629647037,M6734016286,1
277.0,314308.03348810767,19423124.596050553,0.0,0.0,0.0,DEBIT,C2703132615,M9772911296,0
262.0,48179.111259208665,0.0,0.0,0.0,0.0,CASH_OUT,C8936939956,M942255706,0
260.0,3121.6392604186967,0.0,0.0,13988814.685492802,0.0,PAYMENT,C3616160974,M9737930361,0
279.0,204425.05308379818,146.63340268467923,0.0,10121200.365940252,11634097.291537603,CASH_OUT,C8519916741,M6624030987,0
136.0,213.0593981546429,1026070.4437165105,135569.95440279576,0.0,0.0,DEBIT,C8586029850,M8488563284,0
280.0,338.2507766871277,0.0,0.0,0.0,0.0,PAYMENT,C4589244420,M9521701954,0
256.0,298431.1067912712,4979860.848008977,17878427.567862965,164466527.40058336,1131566.398276958,DEBIT,C2882840464,M6359402501,0
47.0,24326.331304182953,65884.65983939372,0.0,232306851.7155508,119092564.72355314,CASH_OUT,C6291602300,M5923180798,1
234.0,120370.77020896724,0.0,0.0,0.0,1231501.0034129536,CASH_OUT,C9814215965,M711226070,0
35.0,8433.455392346745,0.0,0.0,0.0,0.0,DEBIT,C5706162720,M5994227561,0
252.0,127412.85368003395,22919084.656535193,32851957.89,0.0,0.0,TRANSFER,C6803242652,M6870941467,0
332.0,29318.38989682105,153763.1380985876,249876.52230327812,0.0,0.0,PAYMENT,C1542550535,M7840558331,0
228.0,94832.39812453926,168526.7623023794,0.0,0.0,0.0,TRANSFER,C3147922096,M3361403016,1
259.0,18312.244065010178,18382634.77140335,7231195.6212074375,0.0,0.0,PAYMENT,C9284552697,M7251000591,0
40.0,317228.59104566934,0.0,0.0,7349961.182824986,775760.3618268974,CASH_OUT,C2052601174,M5113466861,0
302.0,21293.134709179252,0.0,0.0,0.0,0.0,CASH_OUT,C5579456968,M4080380489,0
40.0,93018.47580617186,0.0,0.0,0.0,0.0,DEBIT,C2869484616,M8926423734,0
714.0,251826.1445424835,1425677.2900582368,0.0,0.0,0.0,TRANSFER,C3199969848,M8673611801,1
283.0,1519212.5078334962,7014.188355012983,0.0,716415.4351838994,1201193.532426217,DEBIT,C4317045593,M6163769624,0
370.0,10451.868422047413,0.0,167855.76478615307,2939102.3717058953,841793.5758649678,PAYMENT,C5974429611,M4652936795,0
12.0,145153.5173335911,0.0,0.0,0.0,2243667.4001330202,DEBIT,C4273992118,M3948916041,0
399.0,293305.5412180848,0.0,0.0,135519.72165121444,0.0,DEBIT,C6839534172,M8068141240,0
11.0,3012.3500427609447,0.0,0.0,0.0,0.0,PAYMENT,C1068147295,M3884682972,0
274.0,408344.0476059339,0.0,0.0,14839371.217134375,86571519.13763036,DEBIT,C4647885223,M9092092662,0
95.0,10000000.0,4612573.997457416,0.0,0.0,6407167.776121668,CASH_OUT,C4141757125,M2338833805,1
626.0,723284.2798996499,506725.5006458062,0.0,0.0,0.0,CASH_OUT,C6656112268,M7722118926,1
205.0,148924.2295088901,33039.30786602825,9032412.07770913,2702028.2174664275,24746.08889067183,DEBIT,C2815513633,M6019762960,0
355.0,17767.782438249385,0.0,0.0,0.0,0.0,PAYMENT,C5898947625,M585410048,0
37.0,81753.90583366995,0.0,0.0,203772.85294581013,0.0,PAYMENT,C7433730407,M123086671,0
372.0,15660.345847526589,253043.37297711917,0.0,0.0,0.0,DEBIT,C7885168696,M5917677289,0
205.0,166996.87549441497,0.0,0.0,0.0,0.0,CASH_OUT,C1517991678,M3825809276,0
317.0,10000000.0,7705637.265717892,0.0,144168.4630868627,0.0,CASH_OUT,C9919292378,M8028672784,1
170.0,8755.679700535413,3839.6839638787133,0.0,0.0,0.0,CASH_OUT,C9446730407,M3626241864,1
404.0,239837.53443119215,0.0,0.0,1115528.9501155487,2038528.3079773837,CASH_OUT,C8136448547,M2692675389,0
137.0,42884.475022802915,0.0,0.0,0.0,13320837.098313875,DEBIT,C7803625150,M3257880230,0
302.0,98198.83266076265,0.0,0.0,0.0,0.0,TRANSFER,C2084964494,M5461188649,0
157.0,316394.2958402328,0.0,0.0,0.0,278472.2608493853,CASH_OUT,C6017797005,M8286170549,0
425.0,10000000.0,6616000.609021603,0.0,0.0,0.0,TRANSFER,C1697849078,M9413656251,1
494.0,103968.87883547769,0.0,0.0,2344804.0455383263,0.0,PAYMENT,C2191539789,M3331417649,0
305.0,175010.56558507652,34069.58598973537,0.0,0.0,0.0,PAYMENT,C8908932991,M3673146044,0
403.0,67134.3144582232,0.0,0.0,0.0,0.0,PAYMENT,C9540778548,M5694997024,0
574.0,606968.8450816004,1531855.9814316023,0.0,11158648.974910764,29570662.43963618,TRANSFER,C4892351242,M6493860746,1
564.0,41728.70715408152,492484.5878621491,0.0,0.0,1185416.920472428,PAYMENT,C1189095187,M9868222401,0
236.0,219860.7272355791,0.0,0.0,300850.12597717525,381641.73358614265,DEBIT,C3142989896,M2681104027,0
227.0,152516.1002500329,10457.71374146536,0.0,0.0,0.0,PAYMENT,C8169254744,M6431593349,0
355.0,40596.21768965212,0.0,0.0,0.0,0.0,DEBIT,C1494264067,M2537986553,0
302.0,13710.560258932148,0.0,16152.29566278629,0.0,0.0,DEBIT,C2472867902,M7997159213,0
355.0,37356.72211508009,0.0,0.0,1695336.0141232586,0.0,PAYMENT,C9200631591,M5790550619,0
133.0,28464.518703177204,0.0,0.0,0.0,0.0,CASH_OUT,C8863584193,M3672762674,0
543.0,17269.40385838646,0.0,0.0,0.0,0.0,PAYMENT,C4862578894,M3581258714,0
394.0,384201.88898889045,65828.25686762169,0.0,0.0,0.0,PAYMENT,C1666787197,M1122689476,0
20.0,259125.6463676988,32630999.96004892,30012949.47112292,6943696.685643845,7392087.814188347,DEBIT,C692597404,M7477776714,0
171.0,74122.2971507262,248126.82269252223,0.0,268640.34570074984,0.0,TRANSFER,C6306233236,M3201419368,1
259.0,50606.47191840183,0.0,0.0,0.0,0.0,PAYMENT,C3227280265,M1398795399,0
69.0,8768.357389584307,2703.794490023776,0.0,126542.32160152931,1546339.6658195953,TRANSFER,C6858449707,M7171378178,1
364.0,339604.5202656813,497425.64953104686,0.0,0.0,2655059.608276252,CASH_OUT,C8406745359,M5019794662,1
132.0,2744.275194882939,204112.87934576304,332670.39468127606,0.0,0.0,CASH_OUT,C3948914085,M5855721864,0
134.0,131689.54267588697,48599.11999514951,1474.6624196252915,0.0,0.0,DEBIT,C8344118179,M8918134751,0
157.0,2328.3665091273124,0.0,102708.53329469806,0.0,0.0,DEBIT,C5499210023,M9239617450,0
68.0,10000000.0,1827904.4085266844,0.0,0.0,0.0,TRANSFER,C5393534538,M9058466087,1
304.0,403575.50848355936,0.0,0.0,154969494.295237,167539163.7952256,PAYMENT,C1121561707,M3476969218,0
44.0,22220.182325912483,0.0,0.0,0.0,0.0,CASH_OUT,C5063151434,M3811065843,0
412.0,69892.59816412834,258039.89951669908,0.0,0.0,0.0,TRANSFER,C6741386513,M4539986956,1
379.0,26681.650915629194,0.0,0.0,0.0,0.0,CASH_OUT,C7149196553,M841134060,0
589.0,8014.64173489615,118842.24262019065,194377.9814155454,0.0,585879.9669243487,DEBIT,C766127530,M6102704679,0
252.0,157546.77663177124,396045.20683199604,0.0,0.0,0.0,CASH_OUT,C675064788,M7455419573,1
166.0,1697513.3378648513,7119993.111450973,0.0,84951465.28150392,27914351.46956341,TRANSFER,C8568215778,M2547621886,0
283.0,10622.990504579822,391866.7152181244,0.0,0.0,0.0,PAYMENT,C8545371788,M3325281980,0
257.0,142254.42263525428,1989695.2070367543,0.0,0.0,0.0,CASH_OUT,C7991609104,M6290966279,0
210.0,11704.229209861918,28462.90249159064,0.0,0.0,0.0,CASH_OUT,C7944845839,M7428287763,1
526.0,81811.26748984218,135443.84612739054,0.0,0.0,0.0,TRANSFER,C1167941705,M6431689028,1
508.0,176789.01856547804,0.0,0.0,909347.1637099971,132851.31072333033,PAYMENT,C8236713051,M5991127345,0
259.0,278548.0575396041,0.0,0.0,0.0,933810.911493019,CASH_OUT,C897213365,M5176756908,0
43.0,112476.98200494607,0.0,0.0,0.0,0.0,CASH_OUT,C7402025339,M1602957410,0
186.0,287.8051170165813,32029641.46823493,12420157.015312145,0.0,0.0,PAYMENT,C1894417500,M6354870071,0
302.0,23733.16396863823,0.0,0.0,0.0,0.0,PAYMENT,C8314557996,M6086848800,0
151.0,2223661.6638366356,972494.3812988026,0.0,231335613.28139988,211237218.55955774,CASH_OUT,C8097022923,M6629059612,1
258.0,19572.086152393087,0.0,0.0,0.0,0.0,DEBIT,C1765394226,M705349178,0
164.0,242042.8780205219,4702568.003675812,906121.9735220489,306198.56221646257,0.0,TRANSFER,C9623016435,M1833449198,0
404.0,138247.459633453,0.0,0.0,0.0,188280.59467275185,DEBIT,C2902651617,M9739761768,0
284.0,389825.786073266,562127.6506380483,0.0,0.0,0.0,TRANSFER,C1035888340,M6634127105,1
323.0,512173.57702029886,3766007.4132095417,0.0,12432474.100644559,160944476.12030464,PAYMENT,C7481312162,M5823057326,0
358.0,243951.1453444953,0.0,0.0,0.0,0.0,DEBIT,C5873133708,M9733287998,0
308.0,142862.38798383067,0.0,0.0,0.0,0.0,DEBIT,C6631037902,M521645771,0
350.0,19196.288027360013,0.0,0.0,0.0,0.0,DEBIT,C4549128212,M1142746421,0
330.0,709777.8538973281,0.0,0.0,2840585.862176566,151933802.68410248,CASH_OUT,C5399919969,M4656237976,0
116.0,296173.0081856229,194811.5517720645,0.0,0.0,0.0,CASH_OUT,C312980338,M7450838151,1
157.0,1472545.245113684,1535719.6758182338,0.0,0.0,0.0,CASH_OUT,C7102899595,M8690925151,1
14.0,157871.38664818156,30391940.25403378,0.0,0.0,0.0,PAYMENT,C9790823715,M7993082277,0
352.0,2041377.9554145935,5459346.627226719,0.0,0.0,0.0,TRANSFER,C408453187,M4380821764,1
122.0,405934.7298701818,1403017.1397187258,0.0,0.0,0.0,CASH_OUT,C3245300978,M5285579208,1
228.0,297477.41786852083,0.0,0.0,0.0,0.0,CASH_IN,C6662972495,M7448446778,0
409.0,2253376.839391939,317767.8242122239,0.0,0.0,0.0,TRANSFER,C869459379,M4827992199,1
276.0,17819.690596150984,0.0,10454689.843215859,0.0,0.0,CASH_OUT,C8548790876,M6821311924,0
278.0,115044.45830961014,0.0,0.0,0.0,0.0,PAYMENT,C3209503050,M523802682,0
165.0,147823.11865279492,0.0,0.0,282633.1080677925,307043.5864022643,PAYMENT,C3699994426,M603099280,0
53.0,131980.56924736442,421964.83567965834,0.0,0.0,551812.0928608413,TRANSFER,C9732301256,M6374323000,1
323.0,11452.610410556526,0.0,0.0,0.0,0.0,DEBIT,C2001940050,M1198737017,0
256.0,13952.317170549288,0.0,0.0,165765140.13224936,33216215.051533055,PAYMENT,C7174545925,M134890117,0
138.0,45243.2303631005,0.0,0.0,0.0,0.0,DEBIT,C6538611346,M7223402907,0
13.0,4436127.678524835,4460488.757476944,0.0,0.0,188968.28647526598,CASH_OUT,C6244373702,M8989993322,1
14.0,20524.717381280752,0.0,0.0,130226705.99489221,6444537.227130977,TRANSFER,C2116598081,M9262498016,0
36.0,484266.59084041155,0.0,0.0,2059695.4221917042,344176.08145883953,PAYMENT,C3841659037,M1104372068,0
692.0,10000000.0,9139549.296471305,0.0,0.0,0.0,CASH_OUT,C579427931,M9820038730,1
370.0,388.9174903363266,16234976.6204176,30101823.61741016,0.0,0.0,DEBIT,C8507841199,M608446280,0
40.0,277069.1437366811,31947760.691241544,18140.11799278743,0.0,0.0,DEBIT,C265754999,M7732816219,0
10.0,244115.4064721586,32804207.49,32851957.89,201089.75220844944,2073391.4095860955,CASH_OUT,C254042406,M9605148667,0
284.0,251342.5517267409,15892.759400135348,0.0,1377857.0380929299,284602.2257345381,DEBIT,C5951340431,M1307715551,0
159.0,53917.67422794944,0.0,0.0,0.0,0.0,PAYMENT,C8716625165,M2471810934,0
211.0,142747.18742375658,0.0,0.0,2754946.7157356483,9383598.039590945,CASH_OUT,C7284945368,M1565553761,0
356.0,12621.136943397092,441679.6183642019,101010.28554354199,0.0,0.0,TRANSFER,C704927480,M1667224584,0
401.0,1107887.3446682175,3271645.2809222513,0.0,0.0,0.0,CASH_OUT,C140870450,M8322681563,1
520.0,286581.7370031176,90548.0754984231,0.0,0.0,0.0,CASH_OUT,C9694188587,M3295491893,1
717.0,9248129.469996747,5475702.979774079,0.0,126449.08999524942,173113925.17785186,TRANSFER,C4652637197,M3111905150,1
280.0,8848.287847646574,32737573.353620056,0.0,0.0,0.0,PAYMENT,C9829872736,M7140917317,0
128.0,2654198.3379980857,317443.9669929841,0.0,147646.52440882148,236660575.95520717,CASH_OUT,C8717597102,M472595437,1
320.0,474082.16995547054,141544.05751117403,0.0,0.0,0.0,CASH_OUT,C6182495520,M4837837815,1
319.0,3890576.178546288,1500198.4726841282,0.0,0.0,0.0,TRANSFER,C3009676272,M2260471759,1
178.0,423997.58137972973,0.0,0.0,13301795.026106581,110932480.8742707,DEBIT,C5145171535,M6933073367,0
118.0,61496.30860026249,72904.92175304037,0.0,2900116.0091684307,0.0,TRANSFER,C332418680,M3741584791,1
131.0,23330.968325339632,0.0,6347.292600932264,0.0,0.0,PAYMENT,C4176304916,M5138074498,0
254.0,13134.883378418692,2053.010191594655,0.0,0.0,0.0,CASH_OUT,C2859484853,M1482040169,0
83.0,3323240.849030796,913185.6443938233,0.0,0.0,0.0,TRANSFER,C4025159890,M9591619745,1
396.0,6796.745131901558,0.0,0.0,0.0,0.0,DEBIT,C5994130916,M3737408880,0
297.0,6800.230731655214,0.0,0.0,0.0,0.0,CASH_OUT,C9643276380,M4323612913,0
209.0,59362.70570266781,0.0,0.0,697792.9300521078,11820497.738592315,PAYMENT,C9900757095,M2830183974,0
373.0,92330.37247358439,0.0,0.0,956533.9207978192,1385844.1972104418,CASH_OUT,C8271469719,M5504528230,0
341.0,665021.2160082668,504285.17422342085,0.0,0.0,11966000.447455347,CASH_OUT,C6750484045,M8144340922,1
234.0,270103.7058046384,25190820.73098959,8253648.5981839355,257553.55041522798,592537.3022696907,PAYMENT,C4097885849,M5023348934,0
547.0,106230.04776087453,176361.8460271095,0.0,0.0,7968043.179207821,TRANSFER,C8114635851,M4651010525,1
86.0,16365.055104861012,56438.12790996088,0.0,0.0,0.0,CASH_OUT,C8718610595,M4048017692,1
139.0,10340.718621828033,0.0,0.0,0.0,0.0,PAYMENT,C4439402336,M7888964543,0
178.0,339377.94320866663,0.0,0.0,5129264.747392245,5363224.158173848,CASH_OUT,C8933851634,M707170919,0
465.0,21299.597937113474,59989.7932047352,0.0,0.0,95129.75195740207,TRANSFER,C7279021913,M1253667516,1
94.0,45754.1310174564,32738720.884097833,5964290.008401187,0.0,0.0,PAYMENT,C5638852551,M9622454870,0
177.0,8613.867202322994,10193.1936915709,0.0,0.0,0.0,CASH_OUT,C5321292193,M6420680328,0
216.0,456800.8475673746,1880582.500693574,0.0,0.0,0.0,CASH_OUT,C6607129713,M9660138000,1
182.0,5189.594263027952,39273.32493454789,0.0,0.0,0.0,DEBIT,C5187717136,M5060905363,0
34.0,29262.666778141473,14167359.024805501,32104777.156886455,0.0,0.0,PAYMENT,C8383761752,M7734888905,0
213.0,23746.71259803329,0.0,0.0,0.0,0.0,CASH_OUT,C6033732356,M9350700657,0
12.0,99020.4312358335,7021.495466925046,31036340.304066155,842539.8118467309,0.0,DEBIT,C9895495792,M5131641163,0
65.0,2756892.0652818717,1080049.8487663437,0.0,0.0,0.0,TRANSFER,C7333783645,M9094219071,1
401.0,45595.02625083601,243000.4371636836,0.0,0.0,0.0,DEBIT,C4385712585,M2777385864,0
372.0,30686.521181290926,15153053.224347971,24821427.545284815,0.0,0.0,PAYMENT,C5925770658,M3694555931,0
310.0,2558175.832206618,2587306.745892787,0.0,0.0,0.0,TRANSFER,C2623307561,M4042403371,1
297.0,81653.77196339775,32804207.49,26890488.993156157,0.0,0.0,PAYMENT,C8879946718,M5151906696,0
227.0,8748.442023507825,0.0,380993.5323387215,0.0,0.0,CASH_OUT,C2161488019,M546584575,0
19.0,263652.4155545763,0.0,0.0,0.0,0.0,PAYMENT,C6432429295,M2242677596,0
40.0,137179.53990306216,0.0,0.0,26936109.34251337,219897.96880596058,DEBIT,C9360152375,M2996596711,0
331.0,73929.6945895393,0.0,0.0,0.0,0.0,CASH_OUT,C3189967633,M9608800391,0
205.0,11001.05937637498,8168.014668129663,0.0,0.0,0.0,DEBIT,C9380615618,M4392879044,0
12.0,6002.803452436987,176.72299620326814,0.0,0.0,0.0,DEBIT,C6490271629,M8962459213,0
297.0,393115.03920023097,0.0,0.0,3019858.4773849933,4049251.830436336,DEBIT,C7507288896,M2603595324,0
217.0,318668.36934104154,320489.3893045942,0.0,0.0,0.0,TRANSFER,C1640917328,M750428751,1
285.0,10632.161978551478,27416771.41273358,30980301.683629714,4241696.632871306,0.0,DEBIT,C6429907063,M9436568136,0
5.0,1705143.8254454215,21287207.965298858,0.0,16457274.031530129,149327034.5918039,CASH_OUT,C3566963083,M5092392041,0
283.0,508968.0720454035,94377.7642631374,0.0,0.0,0.0,TRANSFER,C6173362523,M3549290902,1
259.0,9407.44217905883,11464.50327461165,0.0,0.0,0.0,PAYMENT,C6414634112,M1204875648,0
161.0,1433809.20451945,6429086.064598115,0.0,14378450.755893122,17942082.471330132,DEBIT,C8640525091,M2012216364,0
484.0,235295.00819612097,117888.00618139518,0.0,0.0,0.0,TRANSFER,C9281341075,M8562449424,1
137.0,316804.51437411364,20685373.110598855,0.0,0.0,0.0,PAYMENT,C3302544977,M2847268082,0
278.0,159923.4522352526,0.0,0.0,1817293.4269944467,9703760.469744423,PAYMENT,C4265452226,M6247425124,0
202.0,13628.764438028713,1445128.0455184535,5407.275061451609,0.0,0.0,DEBIT,C3373412905,M3330910822,0
462.0,503842.80357605073,1143263.2272167047,0.0,0.0,18262300.036579166,CASH_OUT,C559913669,M161504374,1
160.0,255508.89879501224,0.0,0.0,28615799.15343927,16149242.679108467,PAYMENT,C5302478071,M6662282200,0
42.0,3850.0978111669097,212105.67512942242,321750.5500821231,1676319.2488252427,2773598.217058555,DEBIT,C7213881871,M2432900657,0
551.0,2256174.484876884,952583.4583929012,0.0,2384140.2884900924,0.0,CASH_OUT,C938275536,M2333110967,1
237.0,214819.5221283576,0.0,0.0,164644532.72492972,129894395.46854852,TRANSFER,C6625167684,M7083476126,0
236.0,160976.66300837664,4286546.169903802,31907781.685554214,164953349.05425668,34237649.857510105,TRANSFER,C5171112620,M7118014170,0
235.0,6364.972236869346,189.10072304676214,0.0,0.0,0.0,CASH_OUT,C8838808050,M7586833055,0
21.0,16823.28058904883,158627.55728546085,0.0,0.0,0.0,PAYMENT,C9750636318,M9781585701,0
307.0,8432.694456465562,7989116.192459259,16787052.494253337,0.0,0.0,DEBIT,C7072456029,M5381397704,0
211.0,85129.4641746198,55660.86690227945,0.0,0.0,0.0,CASH_IN,C4090795563,M1470998143,0
164.0,365654.1167721872,0.0,0.0,28357537.45620335,3133579.902957649,PAYMENT,C805602878,M4327651802,0
262.0,16201.453245050405,98301.0447929256,0.0,0.0,0.0,PAYMENT,C7200819391,M1650522866,0
209.0,263150.90401314787,0.0,0.0,0.0,0.0,PAYMENT,C1597805803,M2837469421,0
705.0,177012.41977123558,53226.95743871311,0.0,0.0,0.0,TRANSFER,C7137405989,M9274305685,1
244.0,4635329.327487947,3969062.5371880266,0.0,0.0,0.0,CASH_OUT,C1435429364,M6786485337,1
282.0,284664.86938373814,0.0,0.0,152502724.48624426,166628151.60135657,CASH_OUT,C816256553,M9734370827,0
14.0,144639.4396687064,32804207.49,32851957.89,2464324.986071947,812955.1187882242,CASH_OUT,C5937887964,M2099414033,0
