step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
402,PAYMENT,37714.71,C792873291,0.0,0.0,M1390202229,0.0,0.0,0,0
161,TRANSFER,10000000.0,C831325954,11336901.11,1336901.11,C1166671647,0.0,0.0,1,0
14,CASH_IN,356037.76,C105072403,214.0,356251.76,C358587851,0.0,0.0,0,0
156,PAYMENT,1905.75,C297365655,49921.0,48015.25,M1129263852,0.0,0.0,0,0
142,TRANSFER,78810.3,C168746534,78810.3,0.0,C717942686,0.0,0.0,1,0
249,CASH_IN,51821.01,C773124696,5204544.96,5256365.97,C1564228637,98258.46,46437.45,0,0
371,CASH_OUT,224290.5,C831854409,0.0,0.0,C1587374301,669718.07,894008.57,0,0
118,CASH_OUT,50845.13,C835169130,50845.13,0.0,C574444599,2739530.31,2790375.44,1,0
225,TRANSFER,1796887.9,C2065360031,31187.0,0.0,C586654150,0.0,1796887.9,0,0
260,PAYMENT,1987.41,C1445435878,0.0,0.0,M1622028219,0.0,0.0,0,0
210,CASH_OUT,88674.72,C1510530019,0.0,0.0,C1077708575,1269979.94,1358654.66,0,0
206,TRANSFER,998110.47,C433588108,998110.47,0.0,C1877856948,0.0,685216.5,1,0
135,PAYMENT,32864.47,C1885673639,21471.0,0.0,M1402651659,0.0,0.0,0,0
213,CASH_OUT,174334.68,C22145926,48797.11,0.0,C411111173,214609.78,388944.46,0,0
40,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1,0
309,TRANSFER,433173.66,C1738720604,14348.19,0.0,C440556207,557640.43,990814.1,0,0
321,CASH_OUT,35757.55,C1763358809,0.0,0.0,C267831145,314711.95,350469.5,0,0
188,TRANSFER,1352956.88,C1452319023,0.0,0.0,C1238760760,28949092.21,30302049.1,0,0
307,CASH_OUT,132619.86,C151247899,42612.0,0.0,C710458855,4274616.46,4407236.32,0,0
13,PAYMENT,51024.26,C687445524,249425.0,198400.74,M1670578638,0.0,0.0,0,0
139,PAYMENT,19306.48,C1252803238,5433.99,0.0,M574902639,0.0,0.0,0,0
186,CASH_OUT,80627.02,C1397440072,0.0,0.0,C826282580,563411.4,644038.42,0,0
234,PAYMENT,17421.25,C1658019186,55207.72,37786.47,M1999809840,0.0,0.0,0,0
324,CASH_OUT,477037.67,C2083909503,327023.0,0.0,C617648182,480810.68,957848.34,0,0
160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0
186,TRANSFER,561149.9,C71755087,561149.9,0.0,C1714094966,0.0,0.0,1,0
357,CASH_OUT,40913.38,C930199499,0.0,0.0,C227654623,13002277.17,13043190.56,0,0
257,PAYMENT,5203.59,C1750320658,223683.56,218479.97,M67522513,0.0,0.0,0,0
332,CASH_OUT,348450.57,C1147948207,87.0,0.0,C924515201,0.0,348450.57,0,0
342,TRANSFER,549159.68,C538261432,549159.68,0.0,C525961940,0.0,0.0,1,0
371,CASH_IN,322152.21,C1857811481,976925.42,1299077.63,C30060371,460417.84,138265.63,0,0
370,CASH_IN,81833.13,C230584214,5666094.13,5747927.27,C1344672545,2785905.43,2704072.3,0,0
187,CASH_IN,66603.69,C479278956,11575368.71,11641972.4,C573097287,2303154.41,2236550.72,0,0
157,PAYMENT,7793.69,C2094826529,865.0,0.0,M927785642,0.0,0.0,0,0
705,TRANSFER,404394.04,C57037472,404394.04,0.0,C149688378,0.0,0.0,1,0
140,CASH_IN,36861.91,C743946648,2830823.08,2867684.99,C203008558,606068.86,569206.95,0,0
37,CASH_OUT,128133.0,C921148283,128133.0,0.0,C129500962,160395.62,288528.62,1,0
328,PAYMENT,36681.89,C1058607171,166762.48,130080.59,M1090451196,0.0,0.0,0,0
162,CASH_IN,53593.0,C807739427,2926994.09,2980587.08,C556213003,661996.42,608403.43,0,0
256,CASH_OUT,9811104.49,C887693253,9811104.49,0.0,C1459698370,61469.05,9872573.54,1,0
71,TRANSFER,304085.48,C378617827,304085.48,0.0,C1265131322,0.0,0.0,1,0
6,TRANSFER,17246.0,C1034673425,17246.0,0.0,C1379589736,0.0,101717.84,1,0
378,PAYMENT,3066.54,C557853233,0.0,0.0,M1325570163,0.0,0.0,0,0
137,CASH_OUT,83520.37,C311034045,0.0,0.0,C1172512240,147735.71,231256.08,0,0
159,CASH_OUT,289481.87,C1001001792,10234.0,0.0,C346824186,2528841.58,2818323.45,0,0
332,PAYMENT,1670.58,C907627409,50501.04,48830.46,M874557802,0.0,0.0,0,0
203,CASH_IN,314636.99,C1202383199,17448.0,332084.99,C6459427,72564.34,0.0,0,0
66,CASH_OUT,2096634.43,C65342125,2096634.43,0.0,C282355647,183429.98,2280064.41,1,0
449,CASH_IN,70761.99,C1495271499,102652.0,173413.99,C1847599780,65056.93,0.0,0,0
140,CASH_OUT,33816.58,C1720427625,25808.0,0.0,C1234184684,0.0,33816.58,0,0
666,CASH_OUT,504362.34,C1885602462,504362.34,0.0,C1876362324,0.0,504362.34,1,0
256,PAYMENT,2417.77,C2040299426,59106.0,56688.23,M801229895,0.0,0.0,0,0
480,TRANSFER,644781.76,C1053760019,644781.76,0.0,C902583523,0.0,0.0,1,0
37,TRANSFER,128133.0,C1300586295,128133.0,0.0,C786580223,0.0,0.0,1,0
93,PAYMENT,4837.79,C844434354,985.0,0.0,M1846829892,0.0,0.0,0,0
304,CASH_IN,160206.05,C1568483830,21501.0,181707.05,C1767439016,693.1,0.0,0,0
327,PAYMENT,11404.46,C1593018901,18012.0,6607.54,M1132947378,0.0,0.0,0,0
37,CASH_OUT,112719.61,C572330846,0.0,0.0,C657496906,467200.68,579920.28,0,0
214,PAYMENT,32008.68,C1261422267,49524.9,17516.22,M1442991296,0.0,0.0,0,0
35,TRANSFER,119728.59,C1141925102,0.0,0.0,C1982100759,3028161.43,3147890.02,0,0
349,CASH_IN,35086.5,C1273560176,4395781.93,4430868.43,C1860944563,292022.69,256936.19,0,0
595,CASH_OUT,178341.5,C1110347230,31255.0,0.0,C1471875611,3131930.48,3310271.98,0,0
328,PAYMENT,4510.16,C1812003391,0.0,0.0,M1136517483,0.0,0.0,0,0
475,CASH_OUT,11424.36,C358552175,11424.36,0.0,C11759889,155495.9,166920.26,1,0
408,PAYMENT,4381.63,C57651531,63770.0,59388.37,M374524864,0.0,0.0,0,0
186,PAYMENT,2259.04,C786614027,0.0,0.0,M394835766,0.0,0.0,0,0
187,CASH_OUT,239651.39,C1032311922,0.0,0.0,C1046338731,3483527.46,3723178.84,0,0
332,CASH_OUT,231041.18,C1264435185,0.0,0.0,C2058764669,3206920.75,3437961.92,0,0
322,TRANSFER,2944310.44,C756780016,12458.0,0.0,C939120958,208969.2,3153279.63,0,0
205,CASH_OUT,18787.03,C1018226088,32184.0,13396.97,C649672961,2760.23,21547.26,0,0
182,CASH_OUT,158509.37,C938760363,99018.0,0.0,C804816022,255951.67,414461.04,0,0
306,TRANSFER,917993.9,C277291899,21067.0,0.0,C760607480,0.0,917993.9,0,0
43,CASH_OUT,94576.46,C11622838,18904.0,0.0,C1390083098,0.0,94576.46,0,0
278,CASH_OUT,284475.5,C1435653403,0.0,0.0,C2026837959,382416.11,666891.62,0,0
451,PAYMENT,663.34,C903013820,5149.0,4485.66,M127272212,0.0,0.0,0,0
376,PAYMENT,21175.88,C1424119243,0.0,0.0,M1458936601,0.0,0.0,0,0
285,TRANSFER,3345431.35,C596052132,0.0,0.0,C723033747,3679243.4,7024674.75,0,0
179,CASH_IN,64177.98,C1189514094,11275121.28,11339299.26,C1633511659,399773.1,335595.12,0,0
208,TRANSFER,4815187.09,C2041567241,4815187.09,0.0,C2093303821,0.0,0.0,1,0
431,PAYMENT,9775.3,C1645227887,426902.0,417126.7,M1485717619,0.0,0.0,0,0
34,PAYMENT,30666.05,C1284241396,0.0,0.0,M423433106,0.0,0.0,0,0
252,CASH_IN,105174.42,C1872756644,2729169.0,2834343.43,C2114229585,327834.23,222659.81,0,0
413,CASH_OUT,341441.17,C204567702,341441.17,0.0,C1336378574,0.0,341441.17,1,0
302,TRANSFER,1195070.86,C1232936548,42205.0,0.0,C506321983,0.0,1195070.86,0,0
520,PAYMENT,29577.2,C660096183,153200.0,123622.8,M1626168174,0.0,0.0,0,0
305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,1,0
274,CASH_OUT,57116.15,C1893538820,31845.0,0.0,C1935154504,0.0,57116.15,0,0
153,PAYMENT,10252.06,C627663933,0.0,0.0,M996305480,0.0,0.0,0,0
46,CASH_IN,94490.18,C486296095,2626441.73,2720931.91,C1817241012,110169.92,15679.74,0,0
11,PAYMENT,7402.29,C1424357287,388906.09,381503.79,M1111260494,0.0,0.0,0,0
164,TRANSFER,634241.76,C281949367,10607.0,0.0,C1541125051,234783.65,869025.41,0,0
129,CASH_OUT,122967.11,C1733207981,0.0,0.0,C988279892,315922.83,438889.94,0,0
687,TRANSFER,207838.47,C967254991,16036.0,0.0,C158348128,63941.12,271779.59,0,0
250,PAYMENT,5150.47,C440064491,41048.0,35897.53,M1750417426,0.0,0.0,0,0
96,PAYMENT,8319.61,C2023536720,61467.0,53147.39,M1353569363,0.0,0.0,0,0
587,CASH_OUT,291443.87,C495056326,0.0,0.0,C1258728452,320823.73,612267.61,0,0
350,TRANSFER,915672.67,C835019402,915672.67,0.0,C742104229,0.0,0.0,1,0
252,CASH_OUT,96937.78,C1067288871,0.0,0.0,C1940332171,228691.75,325629.53,0,0
331,PAYMENT,28369.74,C1078781426,9076.0,0.0,M1401367895,0.0,0.0,0,0
164,TRANSFER,127253.37,C1140325539,0.0,0.0,C1958459562,389913.76,517167.13,0,0
371,CASH_OUT,37806.47,C832350784,0.0,0.0,C169702933,91609.22,129415.69,0,0
240,PAYMENT,16139.23,C1993924057,0.0,0.0,M326799953,0.0,0.0,0,0
131,CASH_OUT,75791.98,C297632291,13812.0,0.0,C1405679624,0.0,75791.98,0,0
260,CASH_OUT,165442.29,C391160178,9771.0,0.0,C2071663224,101939.93,267382.22,0,0
43,CASH_IN,3140.58,C2011142231,9894401.49,9897542.07,C309572367,1496828.83,1493688.25,0,0
287,CASH_OUT,88774.38,C881973075,31812.79,0.0,C1696570239,1074110.24,1162884.62,0,0
227,CASH_IN,78587.35,C152881292,10623.0,89210.35,C231355729,624756.62,546169.27,0,0
12,CASH_IN,502866.2,C1781672029,10185.0,513051.2,C738124829,3081934.01,2573090.01,0,0
350,CASH_OUT,257988.47,C1245702576,257988.47,0.0,C263880637,379488.01,637476.48,1,0
161,CASH_IN,280402.09,C1039326044,7572403.81,7852805.9,C329053660,845319.96,564917.87,0,0
206,CASH_OUT,473557.42,C767966076,433678.0,0.0,C1510377960,0.0,473557.42,0,0
283,CASH_IN,147203.04,C806772451,10825638.47,10972841.51,C1651290339,298926.59,151723.55,0,0
331,TRANSFER,420330.71,C1868228472,420330.71,0.0,C1690604100,0.0,0.0,1,0
138,CASH_OUT,327600.38,C1658852927,41695.0,0.0,C487259457,2471397.94,2798998.31,0,0
156,CASH_OUT,111866.73,C923134799,10189.0,0.0,C1509547539,875759.62,859989.99,0,0
186,PAYMENT,4.9,C1381665628,96062.26,96057.36,M1614509310,0.0,0.0,0,0
376,TRANSFER,1722281.2,C1289460271,12675.0,0.0,C1961345408,2415040.87,4137322.07,0,0
692,CASH_OUT,349619.91,C925944949,349619.91,0.0,C345169466,1472559.62,1822179.54,1,0
205,CASH_IN,62261.2,C1057374681,4186404.21,4248665.41,C1219540550,467677.71,405416.51,0,0
210,CASH_OUT,106418.87,C836031434,0.0,0.0,C156371469,282313.12,388731.99,0,0
190,PAYMENT,13401.67,C473096224,5112.0,0.0,M1162601608,0.0,0.0,0,0
280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,1,0
211,PAYMENT,3975.06,C7067704,372535.78,368560.71,M597635768,0.0,0.0,0,0
40,CASH_OUT,73105.96,C1674440217,0.0,0.0,C1839682472,791897.52,865003.48,0,0
278,PAYMENT,1452.93,C1738709925,6876.0,5423.07,M1437630936,0.0,0.0,0,0
401,CASH_OUT,28805.19,C1936755873,0.0,0.0,C311299065,102000.72,130805.91,0,0
249,CASH_OUT,7818.07,C1686769594,81588.6,73770.53,C5476748,72994.05,80812.13,0,0
234,PAYMENT,31800.59,C862482572,7902.0,0.0,M2124220112,0.0,0.0,0,0
336,TRANSFER,964388.1,C1529791682,964388.1,0.0,C215273988,0.0,0.0,1,0
255,PAYMENT,9329.86,C128171747,0.0,0.0,M723928402,0.0,0.0,0,0
15,CASH_OUT,34492.73,C2065411884,0.0,0.0,C83851825,275281.09,475352.85,0,0
403,CASH_IN,159299.25,C1987148859,6739171.19,6898470.44,C421189395,3701366.38,3542067.12,0,0
370,PAYMENT,3178.33,C811603478,0.0,0.0,M882356274,0.0,0.0,0,0
63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
138,PAYMENT,4788.95,C125872216,0.0,0.0,M1625147189,0.0,0.0,0,0
44,CASH_IN,77137.25,C1244318572,122567.26,199704.52,C1385957932,132889.99,55752.74,0,0
148,CASH_OUT,99168.97,C1708206894,99168.97,0.0,C1422044374,360.3,99529.27,1,0
37,CASH_OUT,112562.54,C1407934575,30133.0,0.0,C1243859034,0.0,0.0,0,0
222,TRANSFER,1338487.47,C146036421,1338487.47,0.0,C423402109,0.0,0.0,1,0
43,PAYMENT,3821.64,C551550619,153114.07,149292.42,M1374221238,0.0,0.0,0,0
134,CASH_OUT,19389.4,C744147761,9959.0,0.0,C40360640,887052.72,906442.11,0,0
418,TRANSFER,34498.05,C1185258850,34498.05,0.0,C1779051120,0.0,0.0,1,0
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1,0
704,TRANSFER,158788.32,C1342183875,158788.32,0.0,C86858954,0.0,0.0,1,0
447,TRANSFER,219178.49,C680549889,219178.49,0.0,C682169691,0.0,0.0,1,0
237,PAYMENT,21972.05,C1312469307,34625.52,12653.47,M1312070234,0.0,0.0,0,0
548,PAYMENT,11669.27,C1979228818,21245.0,9575.73,M796454446,0.0,0.0,0,0
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1,0
37,CASH_OUT,208872.72,C1016708170,132.0,0.0,C720405045,96930.59,305803.31,0,0
349,PAYMENT,36487.21,C1201676365,0.0,0.0,M1891584573,0.0,0.0,0,0
15,CASH_IN,192879.05,C1855100019,842992.99,1035872.04,C654054040,1371301.05,1178422.0,0,0
285,PAYMENT,6987.5,C1626814895,0.0,0.0,M1104810197,0.0,0.0,0,0
524,PAYMENT,4377.66,C2024857646,26298.0,21920.34,M191517713,0.0,0.0,0,0
20,PAYMENT,418.49,C1890803409,0.0,0.0,M1800886907,0.0,0.0,0,0
18,CASH_IN,194404.8,C40779040,6833090.7,7027495.49,C551846502,343161.52,148756.72,0,0
25,PAYMENT,8574.67,C2144827763,1487.0,0.0,M439459830,0.0,0.0,0,0
20,CASH_OUT,156362.88,C1940771274,0.0,0.0,C1261329785,2300234.56,2764190.96,0,0
254,TRANSFER,193442.21,C1814557544,0.0,0.0,C465286489,1055275.79,1248718.0,0,0
135,PAYMENT,15996.32,C87439563,252327.0,236330.68,M454607765,0.0,0.0,0,0
226,TRANSFER,685037.44,C925675865,0.0,0.0,C366986030,1900019.95,2585057.4,0,0
312,DEBIT,2159.82,C1561545090,18398.0,16238.18,C984733261,44251.09,46410.91,0,0
135,CASH_OUT,57075.61,C660232503,0.0,0.0,C1109709739,191824.29,248899.9,0,0
330,PAYMENT,43634.58,C1555497249,448.0,0.0,M475248731,0.0,0.0,0,0
284,CASH_OUT,111985.37,C1210006666,0.0,0.0,C124685504,722904.18,834889.55,0,0
34,CASH_OUT,37923.07,C2111993850,41690.0,3766.93,C1463376797,33532.03,69762.89,0,0
303,TRANSFER,1421383.57,C23423526,0.0,0.0,C1394249380,5252728.4,6674111.97,0,0
48,TRANSFER,259671.8,C313225759,508125.13,248453.33,C440729596,1939090.16,2198761.96,0,0
246,CASH_OUT,14343.03,C849644821,14343.03,0.0,C1587418917,2842416.71,2856759.75,1,0
403,PAYMENT,19355.33,C971312477,12231.0,0.0,M1617207043,0.0,0.0,0,0
21,CASH_OUT,250457.17,C726988750,0.0,0.0,C2060089914,550951.85,1019549.81,0,0
204,CASH_OUT,103048.48,C627400797,6153.0,0.0,C1448712235,641868.56,744917.04,0,0
302,PAYMENT,19043.02,C562601456,70067.0,51023.98,M1194092449,0.0,0.0,0,0
207,PAYMENT,22036.15,C494256374,105809.0,83772.85,M615269591,0.0,0.0,0,0
697,TRANSFER,378623.9,C1584281400,378623.9,0.0,C62581304,0.0,0.0,1,0
15,CASH_IN,190136.7,C2122405146,58119.0,248255.7,C1820832825,228245.43,38108.73,0,0
692,PAYMENT,13461.74,C177306437,9914.0,0.0,M1988531095,0.0,0.0,0,0
23,CASH_IN,102.88,C1385771063,84063.0,84165.88,C2143065085,173627.85,173524.97,0,0
567,TRANSFER,175203.45,C905679615,175203.45,0.0,C572787442,0.0,0.0,1,0
732,TRANSFER,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0
190,PAYMENT,8033.58,C360889867,10714.0,2680.42,M960779262,0.0,0.0,0,0
137,TRANSFER,417217.89,C2118315952,417217.89,0.0,C1765086127,0.0,0.0,1,0
26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1,0
66,CASH_OUT,548269.98,C145966586,548269.98,0.0,C979594589,0.0,548269.98,1,0
95,PAYMENT,3476.47,C540862944,13276.0,9799.53,M1319795422,0.0,0.0,0,0
610,CASH_OUT,633459.44,C1784566970,633459.44,0.0,C557127820,0.0,633459.44,1,0
162,CASH_OUT,252673.35,C2088846708,349536.0,96862.65,C1322428585,0.0,252673.35,0,0
259,CASH_OUT,48587.88,C746727179,75277.0,26689.12,C589835958,339125.59,387713.47,0,0
161,CASH_OUT,263270.68,C28504171,92686.0,0.0,C2010431707,0.0,263270.68,0,0
235,CASH_OUT,218338.42,C1044529814,0.0,0.0,C1088199533,1088935.03,1307273.46,0,0
256,CASH_IN,190444.52,C1693734574,360.0,190804.52,C536207585,0.0,0.0,0,0
282,CASH_IN,15171.55,C947741630,14216454.48,14231626.03,C1080922943,39362.58,24191.02,0,0
180,CASH_IN,189755.76,C1353321949,69587.0,259342.76,C304787673,267582.45,77826.69,0,0
121,CASH_OUT,174296.71,C812613458,174296.71,0.0,C570182217,234032.55,408329.26,1,0
377,CASH_OUT,2344540.14,C843030857,2344540.14,0.0,C130896876,0.0,2344540.14,1,0
256,CASH_IN,314758.83,C1559836246,10791.0,325549.83,C1591568906,145219.51,0.0,0,0
187,CASH_IN,243690.1,C247703773,3829955.91,4073646.01,C791713167,562647.55,318957.44,0,0
132,PAYMENT,22173.62,C666227771,0.0,0.0,M151537842,0.0,0.0,0,0
369,CASH_IN,37436.61,C154743171,32991.0,70427.61,C769082734,620822.21,583385.6,0,0
541,CASH_OUT,10000000.0,C430326245,10000000.0,0.0,C264263365,0.0,10000000.0,1,0
656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1,0
203,CASH_OUT,155574.08,C1309686505,124.0,0.0,C1560332473,214332.32,369906.4,0,0
300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
343,CASH_OUT,908228.29,C1631861444,908228.29,0.0,C180802048,0.0,908228.29,1,0
133,CASH_IN,328418.86,C1572654702,107034.0,435452.86,C326861321,0.0,0.0,0,0
13,CASH_IN,171620.33,C373423199,9711310.74,9882931.07,C1794893473,1070391.36,1312315.85,0,0
236,CASH_IN,57744.19,C1071065975,13624909.02,13682653.22,C1858669452,584305.11,526560.91,0,0
162,PAYMENT,17833.7,C1195613966,353945.02,336111.31,M1848328202,0.0,0.0,0,0
12,CASH_OUT,66784.68,C1119704910,891817.76,825033.08,C1354418670,0.0,281020.32,0,0
182,CASH_IN,310143.68,C516572099,5001527.45,5311671.13,C434428379,3138062.23,2827918.55,0,0
182,CASH_IN,50199.63,C818133446,31454.0,81653.63,C1157034640,600430.91,550231.28,0,0
153,CASH_IN,80989.95,C158470499,108592.0,189581.95,C745067909,1472881.75,1391891.81,0,0
299,CASH_IN,183712.2,C794999501,43279.0,226991.2,C249076592,60066.15,0.0,0,0
95,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1,0
470,CASH_OUT,864994.24,C676427076,864994.24,0.0,C1523524779,266074.0,1028020.38,1,0
680,TRANSFER,442460.31,C1158825212,442460.31,0.0,C643125420,0.0,0.0,1,0
213,TRANSFER,272019.58,C1158934894,0.0,0.0,C383403011,4517060.68,4789080.26,0,0
254,CASH_OUT,226101.73,C1213680230,0.0,0.0,C330226144,7841110.8,8067212.53,0,0
670,CASH_OUT,929106.32,C1484947776,929106.32,0.0,C1894579246,559809.62,1488915.94,1,0
710,TRANSFER,10000000.0,C1817868641,17418265.31,7418265.31,C919151595,0.0,0.0,1,0
209,CASH_IN,27610.23,C946731566,8000092.5,8027702.73,C2121330387,963584.94,935974.71,0,0
430,TRANSFER,2828068.73,C1916200037,2828068.73,0.0,C483349301,0.0,0.0,1,0
228,TRANSFER,148012.97,C239660995,60296.0,0.0,C1300307867,14207.98,162220.95,0,0
331,CASH_IN,58110.67,C1017114789,2862687.36,2920798.03,C950627034,990761.97,932651.3,0,0
255,PAYMENT,630.02,C1612714689,195292.88,194662.86,M1902246957,0.0,0.0,0,0
133,CASH_IN,119221.53,C802694570,4282524.45,4401745.97,C1369416524,546379.71,427158.18,0,0
325,PAYMENT,2840.52,C1552118178,5003.0,2162.48,M227651495,0.0,0.0,0,0
365,TRANSFER,3244067.13,C2080670113,3244067.13,0.0,C1564547651,0.0,0.0,1,0
202,PAYMENT,16323.38,C1535041925,19964.0,3640.62,M259723109,0.0,0.0,0,0
163,PAYMENT,8935.47,C102622751,29097.0,20161.53,M313399264,0.0,0.0,0,0
404,CASH_OUT,93057.02,C1905356262,208778.0,115720.98,C611370256,136938.94,229995.96,0,0
426,TRANSFER,99804.21,C1507425554,99804.21,0.0,C1679076725,0.0,0.0,1,0
715,TRANSFER,621080.67,C323981419,621080.67,0.0,C21881841,0.0,0.0,1,0
460,CASH_OUT,1424002.7,C9486206,1424002.7,0.0,C2094181723,11407.5,1435410.19,1,0
190,PAYMENT,11882.01,C134039106,336228.0,324345.99,M807439743,0.0,0.0,0,0
19,CASH_OUT,98068.54,C1013090329,197.0,0.0,C176627378,375461.95,473530.49,0,0
118,TRANSFER,1812161.42,C1720181306,1812161.42,0.0,C498618435,0.0,0.0,1,0
333,PAYMENT,15610.92,C313098088,2286.0,0.0,M1411336679,0.0,0.0,0,0
74,TRANSFER,2451423.58,C554032564,2451423.58,0.0,C1773822709,0.0,0.0,1,0
187,PAYMENT,8774.52,C1664516059,321644.94,312870.42,M1387374203,0.0,0.0,0,0
592,CASH_IN,246353.62,C1706300132,4638740.47,4885094.09,C1588471312,1706376.22,1460022.6,0,0
308,CASH_IN,186638.08,C307812853,5783977.61,5970615.68,C485086472,614994.06,428355.98,0,0
258,CASH_IN,214150.79,C2098138736,41743.0,255893.79,C964770416,0.0,0.0,0,0
131,CASH_IN,91133.64,C900992394,1381.0,92514.64,C1214678864,0.0,0.0,0,0
37,CASH_IN,221420.51,C1752136098,6648016.21,6869436.72,C1638895667,1042561.5,821141.0,0,0
94,CASH_OUT,2169679.91,C395839623,2169679.91,0.0,C925758982,0.0,2169679.91,1,0
203,PAYMENT,17003.08,C1782130858,0.0,0.0,M707387033,0.0,0.0,0,0
136,CASH_OUT,98987.93,C267721789,0.0,0.0,C1586724699,898211.12,997199.05,0,0
576,CASH_OUT,28284.88,C1126995065,28284.88,0.0,C1039822411,477021.43,505306.31,1,0
299,PAYMENT,24545.83,C1187718664,172571.23,148025.4,M943080675,0.0,0.0,0,0
233,CASH_OUT,162753.95,C340433538,49873.0,0.0,C1743974689,0.0,162753.95,0,0
373,CASH_OUT,117249.99,C532967631,26105.0,0.0,C1557221720,30435.45,147685.44,0,0
163,PAYMENT,11317.15,C1201554411,80611.57,69294.42,M2004474585,0.0,0.0,0,0
334,PAYMENT,17314.29,C792823926,6960.0,0.0,M294565516,0.0,0.0,0,0
619,TRANSFER,595854.2,C1100776599,595854.2,0.0,C385080311,0.0,0.0,1,0
256,CASH_OUT,226141.77,C1547045980,41599.0,0.0,C2014007204,5099.09,231240.86,0,0
299,CASH_OUT,151292.41,C435088108,5528.0,0.0,C533139512,394464.72,545757.14,0,0
130,CASH_OUT,58233.05,C1141482204,0.0,0.0,C116250334,5150387.7,5208620.75,0,0
190,CASH_IN,134881.13,C1805642408,2276801.35,2411682.48,C1791092126,576542.71,441661.58,0,0
16,CASH_IN,96067.45,C1233635498,1646219.8,1742287.24,C1667842955,130578.67,443125.3,0,0
313,CASH_IN,133241.13,C826706971,10843787.86,10977028.98,C1434976223,346080.19,212839.07,0,0
348,CASH_OUT,6461.82,C1644492546,0.0,0.0,C1824345069,306341.67,312803.49,0,0
283,CASH_IN,138487.33,C1817152957,500.0,138987.33,C1815467642,1016280.78,877793.45,0,0
207,PAYMENT,1716.91,C626626386,0.0,0.0,M2092493103,0.0,0.0,0,0
133,CASH_OUT,228507.39,C783945980,663.0,0.0,C674987192,2986541.7,3476310.89,0,0
68,TRANSFER,157494.6,C1123186349,157494.6,0.0,C1729475937,0.0,0.0,1,0
211,CASH_IN,253516.43,C1969610061,2055421.6,2308938.03,C1174703232,3241906.28,2988389.85,0,0
17,CASH_IN,321353.91,C827840721,140316.0,461669.91,C681790207,0.0,0.0,0,0
256,CASH_OUT,374357.67,C1272110345,0.0,0.0,C953912371,547105.31,921462.98,0,0
32,TRANSFER,2023920.09,C306405849,2023920.09,0.0,C193080093,0.0,0.0,1,0
420,PAYMENT,16845.38,C2136409501,42384.0,25538.62,M1516734125,0.0,0.0,0,0
182,CASH_OUT,258366.76,C2023202637,266.0,0.0,C115429683,2914858.9,3173225.67,0,0
353,TRANSFER,1330545.19,C219594713,0.0,0.0,C2125149655,2163008.97,3493554.16,0,0
281,CASH_OUT,319926.39,C86572856,0.0,0.0,C34931601,501191.48,821117.87,0,0
157,PAYMENT,1529.61,C333960312,213178.62,211649.01,M1242937456,0.0,0.0,0,0
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
140,PAYMENT,11299.49,C1488463953,0.0,0.0,M2063371956,0.0,0.0,0,0
249,PAYMENT,1896.22,C1284305627,102.0,0.0,M156657379,0.0,0.0,0,0
207,CASH_OUT,72041.07,C810979439,0.0,0.0,C101837421,198126.21,270167.28,0,0
13,CASH_OUT,293509.53,C248691867,0.0,0.0,C739244159,3330243.25,3623752.78,0,0
321,CASH_OUT,345750.97,C159174355,16979.0,0.0,C308913204,480548.66,826299.63,0,0
403,CASH_OUT,108045.0,C670330382,0.0,0.0,C1918267415,2189780.68,2297825.67,0,0
140,CASH_OUT,57378.66,C822412462,253.0,0.0,C840902527,440760.24,498138.89,0,0
546,CASH_IN,301410.02,C1588163246,2834896.15,3136306.17,C1290707578,976648.32,675238.31,0,0
365,TRANSFER,86258.11,C1449357986,86258.11,0.0,C185244782,0.0,0.0,1,0
36,PAYMENT,10918.56,C1800995980,800921.27,790002.71,M1696829688,0.0,0.0,0,0
512,CASH_OUT,718350.64,C474888989,718350.64,0.0,C234115776,0.0,718350.64,1,0
357,PAYMENT,11355.1,C845998191,1160.0,0.0,M1923636685,0.0,0.0,0,0
187,CASH_IN,224391.54,C1261746831,1270931.64,1495323.18,C1708918417,357207.67,132816.13,0,0
